-0.14958,300,5.60661314,153.36519,6.83037e-06,8.62435e+20,6.58576e-09,6339520000000000,3.8332303,2.28961e-09
-0.14908,300,5.56863943,150.41716,6.75145e-06,8.58176e+20,6.68671e-09,6308110000000000,3.7851415,2.2456e-09
-0.14858,300,5.53140842,147.4229,6.69091e-06,8.54061e+20,6.78315e-09,6274840000000000,3.7344538,2.2009e-09
-0.14808,300,5.49493209,144.37953,6.65935e-06,8.50068e+20,6.87459e-09,6239970000000000,3.6826005,2.15546e-09
-0.14758,300,5.45922252,141.28995,6.66405e-06,8.461619999999999e+20,6.96071e-09,6203890000000000,3.6306283,2.10934e-09
-0.14708,300,5.42429017,138.16398,6.70838e-06,8.42303e+20,7.04134e-09,6167050000000000,3.5791772,2.06267e-09
-0.14658,300,5.39014223,135.0178,6.79195e-06,8.384460000000001e+20,7.11635e-09,6129850000000000,3.5285388,2.0157e-09
-0.14608,300,5.35678119,131.87266,6.91144e-06,8.345539999999999e+20,7.18569e-09,6092590000000000,3.4787356,1.96875e-09
-0.14558,300,5.32420376,128.75329,7.06184e-06,8.30597e+20,7.24926e-09,6055430000000000,3.4296034,1.92218e-09
-0.14508,300,5.29240022,125.68586,7.23772e-06,8.26553e+20,7.307e-09,6018410000000000,3.3808828,1.87638e-09
-0.14458,300,5.26135437,122.69575,7.43405e-06,8.22403e+20,7.35887e-09,5981510000000000,3.3323268,1.83174e-09
-0.14408,300,5.23104403,119.80526,7.64649e-06,8.18133e+20,7.4049e-09,5944740000000000,3.2838064,1.78859e-09
-0.14358,300,5.20144195,117.03208,7.871089999999999e-06,8.13724e+20,7.44522e-09,5908160000000000,3.235384,1.74719e-09
-0.14308,300,5.17251714,114.38887,8.103710000000001e-06,8.0916e+20,7.48002e-09,5871890000000000,3.187322,1.70773e-09
-0.14258,300,5.14423598,111.8841,8.339459999999999e-06,8.04425e+20,7.509579999999999e-09,5836100000000000,3.1400205,1.67033e-09
-0.14208,300,5.11656305,109.52385,8.572569999999999e-06,7.99509e+20,7.53426e-09,5800920000000000,3.0939081,1.6351e-09
-0.14158,300,5.08946156,107.31354,8.79673e-06,7.94413e+20,7.55449e-09,5766380000000000,3.0493351,1.6021e-09
-0.14108,300,5.06289329,105.25908,9.00591e-06,7.891500000000001e+20,7.57077e-09,5732360000000000,3.0065092,1.57143e-09
-0.14058,300,5.0368185,103.36687,9.195289999999999e-06,7.837459999999999e+20,7.583690000000001e-09,5698590000000000,2.9654952,1.54318e-09
-0.14008,300,5.01119582,101.64308,9.36199e-06,7.78236e+20,7.59397e-09,5664670000000000,2.9262634,1.51744e-09
-0.13958,300,4.98598252,100.09246,9.50563e-06,7.72661e+20,7.60238e-09,5630120000000000,2.8887587,1.49429e-09
-0.13908,300,4.96113496,98.717327,9.628520000000001e-06,7.670620000000001e+20,7.609769999999999e-09,5594480000000000,2.8529611,1.47377e-09
-0.13858,300,4.93660929,97.516929,9.735609999999999e-06,7.61477e+20,7.61701e-09,5557290000000000,2.8189228,1.45584e-09
-0.13808,300,4.91236225,96.487358,9.834310000000001e-06,7.55933e+20,7.625e-09,5518190000000000,2.7867778,1.44047e-09
-0.13758,300,4.88835193,95.62186699999999,9.933989999999999e-06,7.50449e+20,7.63462e-09,5476930000000000,2.7567309,1.42755e-09
-0.13708,300,4.86453838,94.911564,1.00453e-05,7.45028e+20,7.64675e-09,5433380000000000,2.7290296,1.41695e-09
-0.13658,300,4.84088406,94.346323,1.01796e-05,7.396620000000001e+20,7.662289999999999e-09,5387510000000000,2.7039251,1.40851e-09
-0.13608,300,4.81735399,93.915785,1.03475e-05,7.343340000000001e+20,7.682099999999999e-09,5339390000000000,2.6816302,1.40208e-09
-0.13558,300,4.79391575,93.61026099999999,1.05589e-05,7.29013e+20,7.707010000000001e-09,5289130000000000,2.6622813,1.39752e-09
-0.13508,300,4.77053915,93.421323,1.08221e-05,7.23665e+20,7.73782e-09,5236890000000000,2.645917,1.3947e-09
-0.13458,300,4.74719596,93.34195800000001,1.11436e-05,7.18247e+20,7.775230000000001e-09,5182840000000000,2.6324794,1.39352e-09
-0.13408,300,4.72385954,93.366204,1.15286e-05,7.12711e+20,7.819919999999999e-09,5127230000000000,2.621844,1.39388e-09
-0.13358,300,4.70050469,93.488398,1.19801e-05,7.070019999999999e+20,7.87248e-09,5070410000000000,2.6138714,1.3957e-09
-0.13308,300,4.6771077,93.702269,1.24984e-05,7.010540000000001e+20,7.933519999999999e-09,5012900000000000,2.6084684,1.39889e-09
-0.13258,300,4.65364655,94.000219,1.30802e-05,6.94797e+20,8.00356e-09,4955390000000000,2.6056394,1.40334e-09
-0.13208,300,4.63010134,94.37307300000001,1.37169e-05,6.88155e+20,8.083069999999999e-09,4898730000000000,2.6055119,1.40891e-09
-0.13158,300,4.60645464,94.81043699999999,1.43929e-05,6.81064e+20,8.17229e-09,4843790000000000,2.6083299,1.41544e-09
-0.13108,300,4.58269165,95.301554,1.50864e-05,6.73481e+20,8.27116e-09,4791240000000000,2.6144195,1.42277e-09
-0.13058,300,4.55880022,95.83641900000001,1.57698e-05,6.65393e+20,8.379090000000001e-09,4741450000000000,2.6241427,1.43076e-09
-0.13008,300,4.53477048,96.406834,1.64133e-05,6.56831e+20,8.49495e-09,4694330000000000,2.6378551,1.43927e-09
-0.12958,300,4.51059431,97.007209,1.69885e-05,6.47859e+20,8.61701e-09,4649340000000000,2.6558788,1.44823e-09
-0.12908,300,4.4862646,97.63503300000001,1.74716e-05,6.385740000000001e+20,8.74304e-09,4605670000000000,2.6784933,1.45761e-09
-0.12858,300,4.46177445,98.291068,1.78463e-05,6.290819999999999e+20,8.87049e-09,4562410000000000,2.7059381,1.4674e-09
-0.12808,300,4.43711639,98.979338,1.81041e-05,6.19493e+20,8.996599999999999e-09,4518780000000000,2.7384229,1.47768e-09
-0.12758,300,4.41228151,99.706993,1.82436e-05,6.099e+20,9.11859e-09,4474220000000000,2.7761415,1.48854e-09
-0.12708,300,4.38725878,100.48411,1.82692e-05,6.00381e+20,9.23371e-09,4428480000000000,2.8192843,1.50014e-09
-0.12658,300,4.36203427,101.32352,1.81886e-05,5.90996e+20,9.33927e-09,4381550000000000,2.8680462,1.51267e-09
-0.12608,300,4.33659054,102.24079,1.80122e-05,5.81791e+20,9.43265e-09,4333600000000000,2.9226221,1.52637e-09
-0.12558,300,4.31090586,103.25437,1.77519e-05,5.72801e+20,9.511329999999999e-09,4284860000000000,2.9831841,1.5415e-09
-0.12508,300,4.28495352,104.38607,1.74208e-05,5.64055e+20,9.57292e-09,4235560000000000,3.04984,1.55839e-09
-0.12458,300,4.25870087,105.66143,1.70333e-05,5.55579e+20,9.61529e-09,4185940000000000,3.1225819,1.57743e-09
-0.12408,300,4.23210836,107.11018,1.66043e-05,5.47391e+20,9.63662e-09,4136190000000000,3.2012312,1.59906e-09
-0.12358,300,4.20512851,108.76629,1.61481e-05,5.39505e+20,9.63556e-09,4086520000000000,3.2853864,1.62379e-09
-0.12308,300,4.17770477,110.66788,1.56765e-05,5.31928e+20,9.611160000000001e-09,4037190000000000,3.3743746,1.65218e-09
-0.12258,300,4.14977063,112.8568,1.51971e-05,5.24662e+20,9.56285e-09,3988450000000000,3.4672053,1.68486e-09
-0.12208,300,4.1212487,115.37781,1.47125e-05,5.17704e+20,9.49023e-09,3940560000000000,3.5625279,1.72249e-09
-0.12158,300,4.09205017,118.27745,1.42201e-05,5.11051e+20,9.39291e-09,3893710000000000,3.6585958,1.76578e-09
-0.12108,300,4.06207453,121.60242,1.37137e-05,5.04702e+20,9.270309999999999e-09,3848030000000000,3.7532403,1.81542e-09
-0.12058,300,4.03120978,125.39742,1.31855e-05,4.98661e+20,9.12164e-09,3803470000000000,3.8438578,1.87208e-09
-0.12008,300,3.99933331,129.70228,1.26286e-05,4.92935e+20,8.945910000000001e-09,3759900000000000,3.9274262,1.93634e-09
-0.11958,300,3.96631353,134.54802,1.204e-05,4.87534e+20,8.74213e-09,3717050000000000,4.0005803,2.00869e-09
-0.11908,300,3.93201278,139.95125,1.14219e-05,4.82469e+20,8.509510000000001e-09,3674580000000000,4.0597856,2.08935e-09
-0.11858,300,3.89629177,145.90704,1.07829e-05,4.77745e+20,8.24775e-09,3632150000000000,4.1016314,2.17827e-09
-0.11808,300,3.859016,152.38071,1.01384e-05,4.73358e+20,7.95727e-09,3589470000000000,4.1232237,2.27491e-09
-0.11758,300,3.82006415,159.30013,9.50934e-06,4.69292e+20,7.6394e-09,3546360000000000,4.1226032,2.37821e-09
-0.11708,300,3.77933823,166.5505,8.92081e-06,4.65518e+20,7.29647e-09,3502760000000000,4.0990903,2.48646e-09
-0.11658,300,3.73677445,173.97292,8.39946e-06,4.61992e+20,6.93178e-09,3458750000000000,4.0534813,2.59727e-09
-0.11608,300,3.69235403,181.36704,7.971150000000001e-06,4.5866e+20,6.54944e-09,3414510000000000,3.9880897,2.70765e-09
-0.11558,300,3.64611286,188.49703,7.65836e-06,4.55458e+20,6.1541e-09,3370350000000000,3.9066896,2.8141e-09
-0.11508,300,3.5981494,195.09972,7.47788e-06,4.52315e+20,5.75057e-09,3326600000000000,3.8144329,2.91267e-09
-0.11458,300,3.54863031,200.89448,7.43879e-06,4.49158e+20,5.34351e-09,3283710000000000,3.7177485,2.99918e-09
-0.11408,300,3.49779329,205.5961,7.54095e-06,4.45912e+20,4.93694e-09,3242140000000000,3.6241352,3.06937e-09
-0.11358,300,3.44594614,208.93245,7.7745e-06,4.42507e+20,4.53409e-09,3202400000000000,3.5416882,3.11918e-09
-0.11308,300,3.39346065,210.668,8.120370000000001e-06,4.3888e+20,4.13716e-09,3164960000000000,3.4782463,3.14509e-09
-0.11258,300,3.34076009,210.63119,8.55209e-06,4.34986e+20,3.74737e-09,3130210000000000,3.4402119,3.14454e-09
-0.11208,300,3.28829985,208.74048,9.0384e-06,4.30797e+20,3.36518e-09,3098360000000000,3.4313127,3.11632e-09
-0.11158,300,3.2365425,205.02162,9.546280000000001e-06,4.2631e+20,2.99053e-09,3069430000000000,3.4517087,3.0608e-09
-0.11108,300,3.18593035,199.61023,1.00435e-05,4.21542e+20,2.62319e-09,3043250000000000,3.4977962,2.98001e-09
-0.11058,300,3.13685935,192.73767,1.05006e-05,4.16532e+20,2.26304e-09,3019500000000000,3.5628222,2.87741e-09
-0.11008,300,3.08965839,184.70383,1.08916e-05,4.11334e+20,1.91025e-09,2997800000000000,3.6381131,2.75747e-09
-0.10958,300,3.04457624,175.84443,1.11938e-05,4.06009e+20,1.56551e-09,2977720000000000,3.7145043,2.62521e-09
-0.10908,300,3.00177651,166.50029,1.13884e-05,4.00625e+20,1.23003e-09,2958880000000000,3.7835519,2.48571e-09
-0.10858,300,2.96133953,156.99373,1.146e-05,3.95251e+20,9.05647e-10,2940930000000000,3.8382943,2.34378e-09
-0.10808,300,2.92326906,147.61268,1.13977e-05,3.8996e+20,5.9483e-10,2923520000000000,3.8735826,2.20373e-09
-0.10758,300,2.88750229,138.60071,1.11969e-05,3.84822e+20,3.00629e-10,2906320000000000,3.8861513,2.06919e-09
